ID,USER_ID,EXTERNAL_USER_ID,DEVICE_ID,APP_GROUP_ID,APP_GROUP_API_ID,TIME,DISPATCH_ID,SEND_ID,CAMPAIGN_ID,CAMPAIGN_API_ID,MESSAGE_VARIATION_API_ID,CANVAS_ID,CANVAS_API_ID,CANVAS_VARIATION_API_ID,CANVAS_STEP_API_ID,CANVAS_STEP_MESSAGE_VARIATION_API_ID,GENDER,COUNTRY,TIMEZONE,LANGUAGE,EMAIL_ADDRESS,URL,USER_AGENT,IP_POOL,LINK_ID,LINK_ALIAS,ESP,FROM_DOMAIN,IS_AMP,SF_CREATED_AT
oEzrSTq6jqrV6o,0Q1ccITuJEEsA9y,w0wlWcmEWHp,ICrQvkvCspBysf,JyWFOSKn8bq,eaQvkpf3jW9D2D,2025-06-07 08:14:51.000 -0700,GcTAKdIPX8hUDu,8iHA7Bkg7rS6tU,Ze9TMKuruJ4IrEI,8LjjwTI3SCJKEAR,IBn415L0Jwgp6q,,,iA9ELZnDpOsrCj,,ajRQTsUlTcLkvD,M,US,America/New_York,en,LrvBdTE1@appboy.com,https://www.example_company.com/,a2CnbQs,X8zDlCLcQKxbMA,KQRWJH0,8qLehgy,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:07.813 -0800
NL0XTIcbYpyjWX,0PPGyla2WUd5mPx,ZqXcWzXSMws,KO2VkSHI73xVun,JyWFOSKn8bq,H1FqniOsAURd7G,2025-05-27 04:40:29.000 -0700,OZQkEnDsq2sVsL,kzBuSfeScuImTF,CgHtfyv6Gab3zPP,Ynq7dF68DtlNRLx,xCnh3rY5bKG4PP,,,C8BhN5cKQ7RW3R,,V679XR0b5ww6Xa,F,US,Asia/Singapore,en,QLC95Lao@appboy-co.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,vg3Qong,UjSWHhvOGsGHGU,4c7wD7L,2J2ScU6,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:53.588 -0800
WioLPwAVFEAHLk,0Pg6fPlOn6iovGB,A57FsIWfs52,qrofIJpskfdN5Z,JyWFOSKn8bq,R0VHfUoGxGUbTU,2025-01-21 23:32:28.000 -0800,vMZ6KiRucSCi3y,hKHLljP41EIW4m,K0aIMVymi2HTNp7,SKc3PUQ9YauRbrJ,92yR6HPtglfYMk,,,1kOkPTbtAXdG35,,dRTQn8bSSWEmfo,,US,America/New_York,en,BtNYMpRB@appboy-co.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,u0917IP,GwCq2UMxrQBFiV,Ainyu4Q,28ALaOO,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:07.753 -0800
Bge3Tgax75QDDb,0PpgQPx8AWI9fp4,Lit36dDdDNQ,yLqtdvtvl4VvmE,OkIYT1HbF7u,A7ZLwqCyv42aCc,2025-05-17 19:39:10.000 -0700,jtQUp0Pf0m2aOP,Xdfbc00A7F3xtX,CgHtfyv6Gab3zPP,Ynq7dF68DtlNRLx,xCnh3rY5bKG4PP,,,CcrlMtmRkFhk84,,P0o06MAES75DCr,F,US,Indian/Chagos,en,MhMRjPFA@appboy-co.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,8KkQWuC,cJCtYvv0YGpSK0,I6kU4XU,3xpkK6n,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.477 -0800
H9qPo9J9ZnBCUf,0Q4FpUoE89clN2n,uOv323YOuMA,UsSROA5nvjJYw3,OkIYT1HbF7u,FZqBtds6uk3LFs,2024-02-29 04:24:58.000 -0800,iX8l5s2LcT20FD,wVfE0cSaqFQOHw,oB23ss81rLGgW74,vgt3wN7sWPbnI4Y,pmpTnlOIDuUJ63,,,XMUDb0E1MrrVfT,,3toLJx4v4GZW8m,M,US,Indian/Chagos,en,UrcMh6JG@braze.com,https://www.example_company.com/c/redcard/-/N-4tfyn,XgMjuGe,Yvox1G5kccTAlg,2e1YpD5,ON49jRw,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.153 -0800
KA10WtmrW75UPR,0Rf7eOykQfWXZ1B,HT9SRxGfbfF,IzcoeUyZoh9iXr,OkIYT1HbF7u,8ZhMMeYbMmJhiu,2025-03-16 00:39:39.000 -0700,WmLDyg8ZvPPj7a,dptyCjSYRQo5nB,Ze9TMKuruJ4IrEI,8LjjwTI3SCJKEAR,IBn415L0Jwgp6q,,,mrNdfJ8xhsvfUN,,Oq40XRIZedhbSa,F,US,America/Denver,en,ZlJsX5v4@appboy.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,eHGrwAb,rTlBmH9SIGKyVL,zYoGRjr,SEYoOvb,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:03.974 -0800
hZiReXmjDr1mdk,0TskuRAZKl9n3mr,nqk82DPkUPg,EfrmQPvf5L2lJc,JyWFOSKn8bq,QBtAw1RzHAV27J,2024-05-13 03:34:27.000 -0700,KSgGGa8XV3scUF,LY8sQjB9G76CQ6,oB23ss81rLGgW74,vgt3wN7sWPbnI4Y,pmpTnlOIDuUJ63,,,LMQr0ANtgqlyl6,,DRj44m4o7MgHS7,F,US,Europe/Oslo,en,VLW7gfdh@appboy-co.com,https://www.example_company.com/c/redcard/-/N-4tfyn,1MR0Y1d,mg7teIDyZLkAoX,2k0pxhr,0FdXLnB,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.627 -0800
V0MBHmJdxWt3Xy,0UVO4BepScZGrkP,ZJIJ2iymKXF,lWyFRwqxBYg4k2,OkIYT1HbF7u,5AHMRLTq444y60,2023-08-07 22:25:53.000 -0700,9Z5eBXyTuTYdPL,NjNsTdTtfSVDzA,aXBwlxlHWf67tOG,3xMnXxeajZsL6ZC,3TIyuNcnLsga1w,,,WPTqh08CceVyXy,,25cVuJl7HwBuzq,,US,America/Denver,en,rMqZD1xP@gmail.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,OXedKds,QZJTMsFyE3xqV3,q0EEWdW,9xB4jJT,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:53.588 -0800
n1BQVI5ybtPZOL,0VbYVUMA6ON915K,CPpZZwSBvE2,oh1qOj38m2A1KA,OkIYT1HbF7u,DPFhUEgdXZHwfj,2024-11-30 21:03:22.000 -0800,uZhcBUZSt1mCkK,ZlXBweJSG8mVQE,brmVaZKzH79WRlQ,AYRRmRufHFuB5qX,FSwSab3A9DCkiz,,,tWCOyj6lseTCYu,,vNUy80NQIMTxcf,F,US,America/New_York,en,T2aEayfH@braze-inc.com,https://www.example_company.com/,BCCFJk2,9BowOOnbzmVrwW,5ZGZRFy,HlH9TML,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:07.692 -0800
PRsKmPhsTMyoUt,0WHBIrD6OHJUKxP,XRoBnge2fJJ,Y5Yj9LhzxRQWb3,OkIYT1HbF7u,PPAhEBw4XXeJRF,2023-11-13 12:24:55.000 -0800,lUnt5cFy8J9AD0,JQMJtYyHi9uP16,CgHtfyv6Gab3zPP,Ynq7dF68DtlNRLx,xCnh3rY5bKG4PP,,,7jz9Mr8f3iH5W2,,8fxIG1oMFvuuV7,,US,Europe/Oslo,en,S0vLWggQ@braze.com,https://www.example_company.com/,BqAcfJl,751np1UrHvcRUc,biaOHsW,PnUDa2h,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.627 -0800
2P0k8I7F2XHjbl,0WLz24oFQEfuMdB,fdJeVlDYXyq,sqIUAStpadPD8R,JyWFOSKn8bq,tWKygkuiQdrH3A,2025-01-22 09:01:11.000 -0800,EMvWoPbwPkz4tC,OaButVHDGwBUJY,S8iCiPiSPUTq5fj,2UJenn43fRCXFg8,ryDkt1UTL6Qlkl,,,32hHTL4k7lzwOV,,1YMSb8VkYXOGUO,F,US,America/Denver,en,GamKaCs7@appboy-co.com,https://www.example_company.com/c/redcard/-/N-4tfyn,xFeEN3E,ZUnXucU8Yq7uqP,hdfFTm8,vJQEYBi,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:07.753 -0800
AP1bSnP9Ql5d3E,0XDvB0RBteYsy4q,Tkt18ZPHksB,0luG2LC9IiSgTv,JyWFOSKn8bq,CB2V12tbfCkkUK,2025-03-10 09:23:01.000 -0700,jRBlbwuYxsipKa,Oi5yB2s5YcZxR4,aXBwlxlHWf67tOG,3xMnXxeajZsL6ZC,3TIyuNcnLsga1w,,,HETGhmRrU7cI8g,,Sz8qlZULGCU9EW,,US,Indian/Chagos,en,GcEeCObY@appboy-co.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,cyqvScz,09qoL83SeCv7U1,g2WtVaP,njf4zqq,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:04.178 -0800
KtLfGsKWy7jUS4,1mKDzGDHOTnZc15,GzfBqjYYLCS,Eq31hZWyMecDWB,OkIYT1HbF7u,zNgaP9fmmf8Adl,2025-04-23 13:27:03.000 -0700,kJOgh4MMQs6NtH,00pixk8MMewN96,aXBwlxlHWf67tOG,3xMnXxeajZsL6ZC,3TIyuNcnLsga1w,,,zLkpAdmp96BhEk,,7j05UFWttwDWNy,,US,America/Denver,en,CLTxiLMs@appboy-co.com,https://www.example_company.com/c/redcard/-/N-4tfyn,S6a9Q9o,pOcPCssmTbOjyv,Nx4Whfe,755QEOi,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.545 -0800
rRI70Aqz8mNv06,1oLLEJpg8znZEt0,KmyqJeEfURb,HYXoWehYpii3uD,OkIYT1HbF7u,GtpZ5A65NhnewX,2025-06-05 03:51:25.000 -0700,oK11gWkIvqP7G0,00hQAiDsrvhfI5,CgHtfyv6Gab3zPP,Ynq7dF68DtlNRLx,xCnh3rY5bKG4PP,,,1t70kDUWevAz4e,,ib1i8M9DG8grOb,,US,Europe/Oslo,en,4GHpVUbI@braze-inc.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,ESeP9ch,4KWAcQXckhcGge,1WoVj8e,qLLDTeH,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:07.753 -0800
SjIbPcJSlNjGbY,1onS3PzF4Gfzaba,9ZDuSaE4V5U,E0xOiUTiVl5Um2,OkIYT1HbF7u,tIccU05KzgUWXC,2025-06-30 22:46:45.000 -0700,8i0ZbifNtGJCy4,5jGptAKqvYziHf,aXBwlxlHWf67tOG,3xMnXxeajZsL6ZC,3TIyuNcnLsga1w,,,gM8Ek0aSNZcZrJ,,0d9dM60kelJ7nB,,US,America/Denver,en,tzoVTQEL@appboy.com,https://www.example_company.com/c/redcard/-/N-4tfyn,iQK17Mn,3JHDgVHOKWTPEB,T6mYiFU,DJn5b1C,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:59.274 -0800
oDrj1RoCBNtJum,1p2RNlJyeLKQ6xA,myCjOr0nebp,1NmZuRFo0unumW,OkIYT1HbF7u,O4SNDxFx8gomxC,2025-03-14 09:01:17.000 -0700,oZBbah7MoPPiuX,4rDdXI9O1yuew3,aXBwlxlHWf67tOG,3xMnXxeajZsL6ZC,3TIyuNcnLsga1w,,,MtIFltnNstWy6i,,2O2FliMDK3E1RM,M,US,Indian/Chagos,en,JdIJohPz@braze.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,hTDxyg0,5WJobPYtMfpC7D,BuaTZNJ,WQvhjoI,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:03.974 -0800
xI7Nv9et644rTF,1ozRqrCh2UaigqX,jTA6TsGqFRo,8FHcvTE3zxHqp4,JyWFOSKn8bq,HTh3MMOU5aAeBH,2024-08-11 21:44:29.000 -0700,4ij10gA2LpMCFQ,wAVm4l7gkpaYhh,Ze9TMKuruJ4IrEI,8LjjwTI3SCJKEAR,IBn415L0Jwgp6q,,,tebwmghBAZaGPp,,58zcIlGwpt6HXa,M,US,Asia/Singapore,en,caG3DbNm@example.com,https://www.example_company.com/,yzBeqVm,lGtD8MlbHrmnEJ,XCu1Rr0,4lx6cY5,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.394 -0800
urFtxkvBWLBBjl,1pzTbKitIMDQwTU,EcrKOemcw7W,xAoEjLzGxkXhs9,JyWFOSKn8bq,2oJcRHQOA5JfRi,2024-08-06 02:38:41.000 -0700,icE9awhWLvtDC5,cTqx8155RjLYAN,CgHtfyv6Gab3zPP,Ynq7dF68DtlNRLx,xCnh3rY5bKG4PP,,,BinmJ2r1ZMzU1x,,iY8HJdyu6WVvPR,,US,America/Denver,en,72lMIUll@example.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,LFtG9JC,pxaza673YI0A90,4VpQQ0h,9IRqpix,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:04.178 -0800
szQfLnXgRG3xap,1qSxMJxtkv0nZGQ,SGwuAHpZUAW,cBtGRxx80RBoj0,OkIYT1HbF7u,AFZM55H9JHNcTj,2025-05-25 22:23:16.000 -0700,rp1hgEztR6QmRK,GzhChpYwwWSsnK,Ze9TMKuruJ4IrEI,8LjjwTI3SCJKEAR,IBn415L0Jwgp6q,,,AymyaUbs3t8Zbi,,yhLa36elfBMdK9,M,US,Asia/Singapore,en,Z2IhpVrM@appboy-co.com,https://www.example_company.com/,xI79xkp,x76eDbxgcGbzPW,y65RbJ3,eUiSr2v,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:53.588 -0800
D4vhsw66dmrWnl,1sRVLp792WPx068,GpSLJl07zmF,CMTbDhm2PUz1Ju,OkIYT1HbF7u,VrHn10f6fDkyLJ,2024-12-24 22:22:04.000 -0800,i8PMShvrUv0FfK,CFtmmBQWigkaof,z9K6Mn2xXvL1dEp,eUO50l724rERGDk,3Wg80fScJSx21Y,,,I60cbuMuwRjubr,,IV11xGJ3Jq4ub9,,US,America/New_York,en,1mDNqibO@braze.com,https://www.example_company.com/c/same-day-delivery/-/N-bswkz,j3fxXhB,g5EoQVdUPyt8uO,dRzBneY,KfZaY5O,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.627 -0800
BdG0bREppRVmum,1sTE9uKdeM4lvJL,liFBVOVgc6t,UCF2LahQsw6nNZ,JyWFOSKn8bq,wW7Guj0PMsh4dD,2025-04-26 08:12:30.000 -0700,9IkGOX5PjLyn0H,EOk32OLUVKZ4aj,K0aIMVymi2HTNp7,SKc3PUQ9YauRbrJ,92yR6HPtglfYMk,,,xIc2ysYvxFgSWy,,i8GZjfDmxx8hf8,,US,Indian/Chagos,en,q0lKIXxx@braze.com,https://www.example_company.com/c/redcard/-/N-4tfyn,64BFMZI,AtN43J6SXruOsD,cw13vLm,Qzzf1Zp,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.153 -0800
Tgah5ieCefEPHG,1tm6syvp5jr7aZw,ZJuB2ChvC9a,Af26hAEUbNyx8i,OkIYT1HbF7u,Xn0vNKK4hmQlcO,2024-05-03 01:16:33.000 -0700,6b1Pc13vghqjrj,871KfMA9la2jeA,aXBwlxlHWf67tOG,3xMnXxeajZsL6ZC,3TIyuNcnLsga1w,,,1Z1Wl4nZJR2GO0,,hU9iLvKimUfqyB,F,US,America/New_York,en,GR2uBj07@gmail.com,https://www.example_company.com/c/redcard/-/N-4tfyn,JgAPrqo,sXGM9QluSb8Y8e,93hv6pq,HtvzQHJ,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:59.274 -0800
TPv205F2CdY8db,1tCnZW2RnbKCWCT,MeLNirjk5K4,ijGeY66VlwlC36,JyWFOSKn8bq,FASvq3H5OHBtQh,2025-05-26 12:05:56.000 -0700,JTLOyTp6bPP5GG,NlsZUgz1QenC0s,K0aIMVymi2HTNp7,SKc3PUQ9YauRbrJ,92yR6HPtglfYMk,,,amKOHMrAleb8gC,,9gSOD5CxzRjZH1,,US,Asia/Singapore,en,LszJTSh6@appboy-co.com,https://www.example_company.com/,Cghhqo9,bu1ZQLhQUHBNug,f1JCBzU,p6nSQLV,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:53.588 -0800
Bkw3R9GJEt05zN,1thvCOQnLRjY9So,L15JFbUuiCN,oGOj2DSdfx0V6E,JyWFOSKn8bq,YNhXpewsmRKcMC,2025-05-28 15:05:25.000 -0700,or18dlIghfxeET,sEqgm4SUfMp6We,S8iCiPiSPUTq5fj,2UJenn43fRCXFg8,ryDkt1UTL6Qlkl,,,2J274NBtoUS5ZG,,H6MZNQSMUy3Lzj,M,US,America/New_York,en,ZpeeS9Wh@braze.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,y0wE3qy,G9bh9L91J1eOnL,vwjeFMa,7pVDKm6,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:53.588 -0800
mZifViAA2ioxbZ,1tqPY1YqnvOWT4o,M5uNahCRSw4,dNzUiEJJuLlAai,JyWFOSKn8bq,6CUvrtTtU2O7Sa,2025-05-02 03:10:27.000 -0700,NxooTzwH66dLb7,1Wdp7CHfsI2vF2,oB23ss81rLGgW74,vgt3wN7sWPbnI4Y,pmpTnlOIDuUJ63,,,Per36C4XMmtxUL,,6GVXkbPpZVn8Of,,US,America/Denver,en,gbzvPy4F@appboy.com,https://www.example_company.com/c/same-day-delivery/-/N-bswkz,CIkShTA,T7mdP7VG0ZEUxv,C49JCuy,K04n4Lv,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.239 -0800
uY8BuXrfXvJGSI,2jwXiqYP4F5tUtw,8MkY7cUiQhN,EgpLOm0AqjgLUN,JyWFOSKn8bq,GJu3JwpkZyYG3B,2025-01-20 11:37:21.000 -0800,K0ZHMpxMCyzwkF,3NdzZEtbtL57YW,z9K6Mn2xXvL1dEp,eUO50l724rERGDk,3Wg80fScJSx21Y,,,AQBmuOqyiaf6iH,,WIsahSQzLjy1A7,,US,America/New_York,en,jL0lddmx@braze.com,https://www.example_company.com/,04Gmvil,u8A7d4DWlnbuEh,m9hRPQf,arnExkd,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:07.753 -0800
cO6UjH9qd05FPr,2k0zZo02o8iUpFo,Z36oCw8NfFP,wdsDm5aocGxb6T,JyWFOSKn8bq,xKpOjzry3hQAYl,2025-01-29 02:37:03.000 -0800,pZ83jlqk5ihlKW,0r0ql1WvcbDryo,S8iCiPiSPUTq5fj,2UJenn43fRCXFg8,ryDkt1UTL6Qlkl,,,LBXNn7tBbgyPyk,,brciEp8bprN1nh,F,US,Asia/Singapore,en,8xEKzPPy@braze-inc.com,https://www.example_company.com/c/redcard/-/N-4tfyn,yNF7Ely,rTfcKmVSplVBCe,Rti7nRb,liBIJv0,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:07.894 -0800
uT1QNFAOQCc7YU,2mSA7XYgvCdo4Hn,Gxfii5WrwUm,ByOPbxswejOwph,OkIYT1HbF7u,GW7TsvaAQg6U6k,2023-07-25 10:36:06.000 -0700,ufj7XbPk1mBwf5,VPvqL1kddQFjre,oB23ss81rLGgW74,vgt3wN7sWPbnI4Y,pmpTnlOIDuUJ63,,,R1tS2Sayd1dDwH,,M5DKXFQdRZONST,,US,America/Denver,en,rv6X4ZGf@braze-inc.com,https://www.example_company.com/,IwNWqb0,T5YEgLUCIifjVY,smfOKXk,mbmJEDF,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:53.588 -0800
QgIZCP3ESiIQ4a,2nIkHJbafEyjtq8,vRA7PXzBihu,pVCbEkWiItbHpT,JyWFOSKn8bq,bubE0CQ60UptmI,2024-11-18 06:23:24.000 -0800,Js5PN9N4f60U2q,KMngyXSiQY14ef,brmVaZKzH79WRlQ,AYRRmRufHFuB5qX,FSwSab3A9DCkiz,,,7LEG6NdwXEYK5C,,ybeJgEK9RAcEdn,M,US,Europe/Oslo,en,XAhimtdc@appboy.com,https://www.example_company.com/c/redcard/-/N-4tfyn,PrwYqQQ,hSDc8HXhzYOWJC,se3MBd0,6nScWso,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.239 -0800
KLOMWNB3VPgZkT,2nSQBmBGVUxiyI9,v5ymCJfND7U,nrreSIms1X7quk,JyWFOSKn8bq,os6Snu5E6jYeo7,2023-12-28 19:20:49.000 -0800,zceSLx8WVepFIe,8bTQccpE4uiISW,z9K6Mn2xXvL1dEp,eUO50l724rERGDk,3Wg80fScJSx21Y,,,LJKaRItabJz422,,qyEtD02cHLCyv2,F,US,America/New_York,en,1u94gwol@example.com,https://www.example_company.com/c/same-day-delivery/-/N-bswkz,aokwf8a,ARLgwskndYSFvy,NyX5ltM,6bDK3Fk,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.627 -0800
GCdFqzPObggxdy,2nRg5rhIwsDh21Z,L6XcCvXa90q,RIvE3cmsvefir7,OkIYT1HbF7u,HA8RKekAYoMzUx,2025-02-07 05:06:46.000 -0800,oU8WwbOKLebkXU,JklEgfqITxdUI9,CgHtfyv6Gab3zPP,Ynq7dF68DtlNRLx,xCnh3rY5bKG4PP,,,d9lFdDDcYy0Ou5,,a2FPsLOUxdXRtz,,US,Europe/Oslo,en,lCrRF5XN@example.com,https://www.example_company.com/,0MfJZDi,TQoD92EgMg3MiU,OjXiwAl,omtTfJA,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:07.957 -0800
B4PhosQcz7HZx2,2no5IWKZCHNFqWp,IMGtsODv4mW,em1uhkvRidOH5N,OkIYT1HbF7u,uNtBeFmNMOl4KE,2024-02-29 15:38:15.000 -0800,C2UCGLX8fQ3U6t,s6vjiEDOcY1Su1,CgHtfyv6Gab3zPP,Ynq7dF68DtlNRLx,xCnh3rY5bKG4PP,,,tifBeDEccji0MP,,tA9rOAMKhaE7IO,F,US,Asia/Singapore,en,ZKZbic3T@appboy.com,https://www.example_company.com/c/same-day-delivery/-/N-bswkz,2oZ0r1X,dR7s8Lxbabqbqc,LjVIjqC,PWvjwgd,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.153 -0800
92n0Dq21VR8Rbb,2p86qGF8qwZf3Me,6XEEU1S0S8K,cby7MSZ2OA0Xfz,OkIYT1HbF7u,Cq3T58EDZpmkNM,2025-01-23 13:18:56.000 -0800,SAdMjwzhIkR2JS,e7bhidPG42KJZW,CgHtfyv6Gab3zPP,Ynq7dF68DtlNRLx,xCnh3rY5bKG4PP,,,UgmHMI2gbaXm3o,,ujst5xfuGsJtXR,F,US,Europe/Oslo,en,016g2yo7@appboy.com,https://www.example_company.com/c/redcard/-/N-4tfyn,99IwAN1,KEu2C9n1yyPvmY,NuCC21g,moE9R9n,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:07.753 -0800
D8MghahmXJHYmW,2qRRvPks7rVUupB,ZnGpEgalxah,pLdnIdhQ312JGJ,OkIYT1HbF7u,wveTiW6yp1kIoj,2025-06-06 03:32:46.000 -0700,MKmJRiJUicuPdU,cSrRAls4hCasdk,S8iCiPiSPUTq5fj,2UJenn43fRCXFg8,ryDkt1UTL6Qlkl,,,U6lRIU7LzKJoeY,,VXffCJEdMF3fvd,,US,America/New_York,en,ts6flpe2@braze.com,https://www.example_company.com/c/redcard/-/N-4tfyn,FW53i6u,OHcS3nflInliXj,i0Np21M,xAL2Q0H,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:07.753 -0800
yGeHQW6HescMTk,2qlvsMxDxJmPQpI,Hx8ZnxdVCOE,cDPyFDrCtFDsoY,OkIYT1HbF7u,n08S4Hk9SPcfAk,2024-03-11 05:38:06.000 -0700,BPz0fE4FPRXBBQ,MMznMVXhnSVEaj,Ze9TMKuruJ4IrEI,8LjjwTI3SCJKEAR,IBn415L0Jwgp6q,,,LJjJL0t1I7i9DQ,,tNgM24prQttVQG,F,US,Asia/Singapore,en,LRvT28to@appboy-co.com,https://www.example_company.com/c/redcard/-/N-4tfyn,CCES6fV,9AytIkE6q9wY1p,gBtMlDE,d2VQ7Vo,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.477 -0800
eNUeRfH9CgaeRf,2rLZ8R2daKTXKaG,NiXxWPzTRjo,SFv7Hx93BKFye6,OkIYT1HbF7u,3rCf72RkbUVyBA,2025-05-28 05:06:33.000 -0700,aJIqaLUGNyfXmW,YDeTdphPdtT0fE,brmVaZKzH79WRlQ,AYRRmRufHFuB5qX,FSwSab3A9DCkiz,,,ZkU7BupcsCc2Rr,,jnlsw72OHkhZ1Q,,US,Indian/Chagos,en,SZuYberT@example.com,https://www.example_company.com/c/redcard/-/N-4tfyn,Lqto54o,NM14oH0BO552rp,nMSKIKz,mV83osu,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:53.588 -0800
eAzx2ByFBLP3iZ,2qi1IbJM6hgAUSO,McrSXyew4Qd,22c8u2exF2xtnW,OkIYT1HbF7u,k5iBFMfJZP1f1T,2025-01-27 15:04:01.000 -0800,mWf8cBqbD6iCdr,qnVLfS0i79Oq1a,z9K6Mn2xXvL1dEp,eUO50l724rERGDk,3Wg80fScJSx21Y,,,HScKMyGiBannqu,,Ht5tndhnH0z5dB,F,US,Indian/Chagos,en,CYb7ENnM@appboy.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,NqzUhy2,FqkM1AnR4HQzN6,HWHmaud,ZK5DhNy,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:07.813 -0800
7WXRGZHJyTzdWj,2rQm8BQx7T7mwS4,5y2hsSt7i0H,TlukxiDBl0MufM,OkIYT1HbF7u,wmusF2v0XvOp2k,2024-11-25 23:24:25.000 -0800,JhUsPYJcNB1ibu,jU0zUQKHKO7yzz,aXBwlxlHWf67tOG,3xMnXxeajZsL6ZC,3TIyuNcnLsga1w,,,acmKbxOEKigCcM,,Lq4RnbzmPvihRX,,US,Europe/Oslo,en,GxMpiqU4@braze.com,https://www.example_company.com/c/redcard/-/N-4tfyn,aeDBvpQ,exUV87YvBszUz7,Q8nPZhf,uUXdFPQ,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.325 -0800
fFXvZDyvglIXR8,2tKMs2ABOcRW2kq,Zq8oprC59TT,PMYEOF68FyhBzw,JyWFOSKn8bq,nx8mHXq8nWAX1U,2025-04-15 15:33:48.000 -0700,xkigGwf1Jns1pA,40t3e2Kk16168S,oB23ss81rLGgW74,vgt3wN7sWPbnI4Y,pmpTnlOIDuUJ63,,,rtLvBXSvS211st,,hAgj9dKy5W9Npp,,US,Asia/Singapore,en,0s06CbG4@gmail.com,https://www.example_company.com/,xNf8hAl,phxy2xAyOdfD5h,xpHtCEq,dhHpSCk,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.545 -0800
2KtJN6BCMi53UG,2tIZyFJTJkj139E,889X1RFkS3S,M72pY9KuXVbBkk,OkIYT1HbF7u,24Sg8OEE8qQOUY,2023-11-10 22:21:48.000 -0800,U6VuE4qXy1hD35,ur74hktyORj0w7,brmVaZKzH79WRlQ,AYRRmRufHFuB5qX,FSwSab3A9DCkiz,,,lG5Qbs1kmQkAFf,,MbCz1go8YEqYe8,F,US,America/Denver,en,L2U7TsQk@appboy.com,https://www.example_company.com/c/redcard/-/N-4tfyn,3plyqsa,OIIUWce3KYaVNG,rzO2j6b,7XIiFBY,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.545 -0800
