ID,USER_ID,EXTERNAL_USER_ID,DEVICE_ID,APP_GROUP_ID,APP_GROUP_API_ID,TIME,DISPATCH_ID,SEND_ID,CAMPAIGN_ID,CAMPAIGN_API_ID,MESSAGE_VARIATION_API_ID,CANVAS_ID,CANVAS_API_ID,CANVAS_VARIATION_API_ID,CANVAS_STEP_API_ID,CANVAS_STEP_MESSAGE_VARIATION_API_ID,GENDER,COUNTRY,TIMEZONE,LANGUAGE,EMAIL_ADDRESS,USER_AGENT,IP_POOL,MACHINE_OPEN,ESP,FROM_DOMAIN,IS_AMP,SF_CREATED_AT
11bdeysSUm7AQM,1NEuRtn8YsNmRmZ,ZWD9gMesod3,G0QIBNybva2A6x,JyWFOSKn8bq,UlQFhUW8euwMxk,2023-07-13 09:42:16.000 -0700,s3qoXwNfSo0Zld,RI6kGzeLaudFOL,aXBwlxlHWf67tOG,3xMnXxeajZsL6ZC,3TIyuNcnLsga1w,,,EPVcqrQNruxN9w,,3kM9qNxmYGIazM,,US,America/New_York,en,vI6YWnYG@example.com,fzyhV39,JwBGrzFDOOnhQB,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:41.507 -0800
653IYhETXbvT5Q,1NEuRtn8YsNmRmZ,qw475nv5X83,YeKTLoXbpaaQvF,OkIYT1HbF7u,NVBGjknfpN4t2y,2024-07-20 03:03:50.000 -0700,znQsr8LPm73Tg7,IuUPYp0XQcptiL,5EgQTBmtIJf1qSw,74kkOE3Y5ykuYAr,PvxyefpxSXYBMg,,,RnpTMywRtZUwjL,,5ImajnUXLv9sgv,,US,Indian/Chagos,en,gCEk2wEP@braze.com,a8eYuyT,b8WgDNcKW2GjPY,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:08.072 -0800
V5MBG3YJJfioic,1N0l7VTEkMZji0V,O6UI7trIErp,V2d2W74zZ3VRpR,OkIYT1HbF7u,vkZQhhHjiKTgkI,2023-09-11 18:05:22.000 -0700,YWADzHvsjqSa85,ZLUdX2ri7Hh9kb,aXBwlxlHWf67tOG,3xMnXxeajZsL6ZC,3TIyuNcnLsga1w,,,4jtiwvwKtENa18,,hUdP59wKiSQPso,F,US,America/New_York,en,RjAdB32N@braze-inc.com,IN8GAVw,EkcMpcIKGQGpfg,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:45.741 -0800
DSLEtcTvpHE8jx,1NDN9wsCuPcgJlT,8azv7jENJqK,BsTaQHRjcwlMae,OkIYT1HbF7u,nSvV2Z7doVWd18,2025-01-23 21:06:47.000 -0800,1D18xTBplNczwZ,eNhCONrlflgLF0,oB23ss81rLGgW74,vgt3wN7sWPbnI4Y,pmpTnlOIDuUJ63,,,6pdzz26w4SN5Mx,,OmTWIKBmv3eYky,,US,America/Denver,en,VB16iNYe@appboy.com,IUFi0fs,B45R6pWUb6eO2h,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:55.609 -0800
gsLsAFI4Gcjiin,1NPE5vRVu6IF4Dv,UaRKei7ZOfs,Y6sAt049axD1wF,JyWFOSKn8bq,tJ5as5QiTGX4EK,2025-03-15 04:40:05.000 -0700,ZVWEQeUywxwLoG,9nQ5LCezvoxi6W,MvpzegpaMv3ol3M,fWaKPnbbhxYY6G7,NIDvGE1MhlOH2M,,,7Fl4KEx3LMSTS1,,ltuJg8EakekReP,M,US,America/New_York,en,ECqpPJmA@braze-inc.com,adxk8Pn,ZigGUylDRXLlZa,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:18.334 -0800
sOhRDeJxmXkOa8,1NXifh1CmZWQTSl,6RySf1yoFqB,8CPEMKFNC4MJJI,OkIYT1HbF7u,o64JdhBNKOgisi,2024-07-20 09:49:34.000 -0700,yAs53wCxoD8nZ1,cIgz0gXIQRJIxM,K0aIMVymi2HTNp7,SKc3PUQ9YauRbrJ,92yR6HPtglfYMk,,,VkxUPPbMlqGnRH,,oKVq88OVzpUySO,,US,America/Denver,en,OD0htH9u@appboy.com,wtMvuR8,A7syylkK5fqsgl,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:08.072 -0800
dKSTjp40trxIUi,1NmdP1WyWnCpGLk,z3rnoG0cuDN,mNblzKFHDUH4EA,OkIYT1HbF7u,IZusnvIAOobyxJ,2023-07-24 23:47:58.000 -0700,fwcY1dBnwz3wYd,qygrTEkja1Rvrq,aXBwlxlHWf67tOG,3xMnXxeajZsL6ZC,3TIyuNcnLsga1w,,,my6r6qTBzK6K9g,,ctcMTbMdK5XFDh,M,US,Indian/Chagos,en,WHIWek5K@gmail.com,RP9xKQP,cdJnuDkDl7NLe3,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:41.507 -0800
OEaZfvvPjXQ85s,1O5ZiZo5n0yYDGA,A3UMUL6TyCJ,LpAWU2LWUSxqLz,OkIYT1HbF7u,LfDTJESk9i5BPU,2024-02-06 14:14:23.000 -0800,ccJ8OaLO4tXJdS,BduU8zGSkEAbFv,S8iCiPiSPUTq5fj,2UJenn43fRCXFg8,ryDkt1UTL6Qlkl,,,TDiqWQDTkyiHnY,,sBfJcJadAwZQ7g,F,US,Asia/Singapore,en,IVMCwb8c@gmail.com,PS5W2M8,WvO9aDVE37w6TY,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:55.798 -0800
98LJNSUeeH3Eqb,1OUA9VhUjJNis3z,ARyYvYtE3wi,TnrXlGfA8nfMts,OkIYT1HbF7u,128jbT23dLIOV0,2024-01-01 16:18:40.000 -0800,hntuBJl7u0XSNw,OIn7H9TCCfvwi4,z9K6Mn2xXvL1dEp,eUO50l724rERGDk,3Wg80fScJSx21Y,,,6fZvsFwAFMguB9,,baM5H5KzZFgfF3,F,US,America/New_York,en,nqNJLkYg@braze.com,aFmdXpf,fA4qEDm8uSENvD,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:55.281 -0800
wKrBpDwXJxvmQf,1OF5hpQNDfbRwlV,qT4BB2VRkHm,1LCpWYVnjAu50E,JyWFOSKn8bq,iIBhlVUfeD2DuT,2025-03-12 17:05:59.000 -0700,fhfPDZg2LnQy2O,VenmNZrcmhKYCl,z9K6Mn2xXvL1dEp,eUO50l724rERGDk,3Wg80fScJSx21Y,,,7A4XLQvdvo3Eya,,YAlczOOvXPgl1J,F,US,America/New_York,en,0bQ73yRM@braze.com,5edijfU,32XZE51ni0C10g,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:18.209 -0800
eytqHcPcwlgGdE,1NtotrFSmj26rZl,bTBw8c0cu3T,LQDhBkMUPzfRMu,OkIYT1HbF7u,lS80CxGIOxZe3u,2025-06-24 15:14:20.000 -0700,vUPswEknMXeAWH,cldyoVmG58Ye71,brmVaZKzH79WRlQ,AYRRmRufHFuB5qX,FSwSab3A9DCkiz,,,fU61JpPNBQm2pL,,hRAmYnpqD3c9V9,F,US,America/New_York,en,nXYNl42g@braze.com,XwmyOEj,3Y73oVlHmGmGom,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:59.179 -0800
gzB7rUcT0k2GTf,1Ntu0HKM6fWybio,UbMBsQpyETA,xE14XkIAurgZXh,JyWFOSKn8bq,K5QRZNipYp7tUx,2024-08-26 09:19:38.000 -0700,m67Ltri65Y6ivl,rkekKmZ9fmHO65,MvpzegpaMv3ol3M,fWaKPnbbhxYY6G7,NIDvGE1MhlOH2M,,,bpuJHtLOj3r7BA,,X4qfKWRZRvAmze,F,US,Europe/Oslo,en,B118WtTF@example.com,JtxbBDf,37ICmKabQgUsM3,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:08.276 -0800
wlUvxKKTwfW3iN,1OSId30TbhpJdiK,FK1HAniieWY,LFM1ZsTJRpWmPp,JyWFOSKn8bq,AhuWQ268RtEEug,2024-12-01 02:28:03.000 -0800,UVfqcP0ty0Oolv,snCXczHINnm8qX,MvpzegpaMv3ol3M,fWaKPnbbhxYY6G7,NIDvGE1MhlOH2M,,,5xbJdmZynzsAqI,,KrhHWpxzaLiOVa,F,US,Europe/Oslo,en,qQyfRNrl@appboy.com,lxwbpFB,pq9kal1GOGRVdT,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:55.712 -0800
x8H16ThnseOXl0,1OEy7FFzL9n5FTl,k1YpzHCJjQS,wYeCMyk4mMGd0U,OkIYT1HbF7u,TyoaFgtKGrXFPg,2025-05-04 13:23:21.000 -0700,HEEL8NgllUjXiq,IQGscBdXYJSsDv,5EgQTBmtIJf1qSw,74kkOE3Y5ykuYAr,PvxyefpxSXYBMg,,,GxuLvfbE1Mc6fK,,JGxtv4RxUmxOk6,,US,America/New_York,en,FS2wDsCO@appboy-co.com,oQcR3Ue,kIWpQ4i39xRTWU,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:24.163 -0800
fuaQNUMGTngzqY,1O2Uwc6ETQZTXzs,jrhx3TIHbA1,iIVWAMWQdiEjjP,JyWFOSKn8bq,q9kNGzllpvb18m,2025-04-10 15:09:04.000 -0700,LEZW6CbghEi6A7,kpMIRG1U3X8MT2,brmVaZKzH79WRlQ,AYRRmRufHFuB5qX,FSwSab3A9DCkiz,,,gRT4nOxpq6qKZy,,053z2VH8Q531qg,F,US,Europe/Oslo,en,qHRbujEM@braze-inc.com,PaTpGhJ,V9ZklJVo8sjzte,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:18.595 -0800
IdHqEoUIgFdi2c,1OEbYY25c4mPSTN,xvoSWjM5GG4,8z8r27ZMvVy4lZ,JyWFOSKn8bq,aPEjsJLuRkU2F6,2023-09-27 11:16:30.000 -0700,IDGh1skxP72nQS,hol3X9xdYP3ptL,aXBwlxlHWf67tOG,3xMnXxeajZsL6ZC,3TIyuNcnLsga1w,,,rVTfnxGjAdX12t,,koDUMhxE6kqQ1X,M,US,America/New_York,en,yqKHjPVz@appboy-co.com,pssBRAi,v8IfpUGqJEmbe2,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:45.810 -0800
JZpmsIvsKhvo2I,1OOuqvdjnOtib3S,MyFZE0bI5TW,VXdZF1C7Ni2zM3,JyWFOSKn8bq,CAnnRFm8iT8l8l,2024-11-30 21:39:23.000 -0800,85ZP3P2CbLrOpE,qgV7EZ5Q5TrlVa,5EgQTBmtIJf1qSw,74kkOE3Y5ykuYAr,PvxyefpxSXYBMg,,,4k5BM5tkl46bY2,,Q3wsDVAlTpErjX,,US,America/New_York,en,R9cLexUQ@example.com,nyxVy6Y,FolZPv9KsBYzbU,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:55.712 -0800
JxHFk97jUdTNk5,1PcE1nkCAZSEeIr,U5qvxVxCWB9,daNn6YzkB7fmAd,OkIYT1HbF7u,3hF5Irwstlsh7a,2025-06-07 15:31:45.000 -0700,d5yc8u4PYQ8l4r,jue8sbvE9osL6k,aXBwlxlHWf67tOG,3xMnXxeajZsL6ZC,3TIyuNcnLsga1w,,,r1S9d34NIY4iWp,,dT5o5l057K72Sc,M,US,Indian/Chagos,en,rYUoWneY@example.com,jxir7Z9,m27ZjTRJN3pY2D,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:25.936 -0800
3pDFdkjF4UdVPH,1OwP3ktsjP05gn2,t1WRFyZD4ON,n8wk5818tXOzNA,JyWFOSKn8bq,MMf1e2HSUcJtri,2025-02-02 22:21:06.000 -0800,xnhvVAYkXQyT6e,pu1n7kENbPT1uS,CgHtfyv6Gab3zPP,Ynq7dF68DtlNRLx,xCnh3rY5bKG4PP,,,IL12c1Q6akA5oF,,eulbuPd16Gm7PS,M,US,America/Denver,en,A6DudkDi@braze.com,imKOPrT,HMMe5e5PlMP1fl,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.175 -0800
7DQG9UOYjc2zUT,1P4p294m0s6VcIQ,Cdb2CbOLOYn,DvSLZXLkPlkdhb,OkIYT1HbF7u,9RH20XaZgjTArl,2025-02-02 15:41:00.000 -0800,YqDky0oZs8ea2m,SWo4uoN2oXxfk4,5EgQTBmtIJf1qSw,74kkOE3Y5ykuYAr,PvxyefpxSXYBMg,,,NYbpoDx2ewydah,,EomEk6HaASS54r,,US,Europe/Oslo,en,KArIAxo6@braze.com,fLuKiVP,j4iGwL57UiROSA,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.388 -0800
gtFvOoYSgFTV9U,1PQ1HjlDtDx72Q8,3qsoMD80CLh,ndW1yvJTcMyHPC,JyWFOSKn8bq,QqMxeWVtWzavk7,2024-05-24 00:32:01.000 -0700,IBc60LZN4Q9ML3,Gyn4zOkn0TR1NK,oB23ss81rLGgW74,vgt3wN7sWPbnI4Y,pmpTnlOIDuUJ63,,,ZAfNHMo7M8vt1S,,CLm5t4DCZhfqsb,,US,America/Denver,en,SM1NheaR@braze.com,PTU1BKT,iO03yVlnRfvED8,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:08.006 -0800
Ognma55MSaP1TB,1P0NLUlRTRl9Y2E,5eJToZQ5PmO,UjIgN0hNDPLv3B,JyWFOSKn8bq,4HeWva0SVShVCy,2023-11-01 19:10:37.000 -0700,fV4CV50d28hHag,wYJgdHcXtLSBL2,K0aIMVymi2HTNp7,SKc3PUQ9YauRbrJ,92yR6HPtglfYMk,,,oOVSjZNyhTN8Hs,,H6M2XIJD6c19jf,F,US,Indian/Chagos,en,T2llqnR9@appboy.com,Yur3bzw,GAfn6cfrIe25kR,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:45.883 -0800
e8MNFWbhBPxtv0,1OyVNe7t6NvwyEl,Ib1u16uialh,JnGAqdps7c5Ql7,JyWFOSKn8bq,Ypt5ePwRBiGLbi,2025-05-19 23:26:42.000 -0700,hmpl84Uc9R4WYA,Hu8PPF1dHfAyVD,Ze9TMKuruJ4IrEI,8LjjwTI3SCJKEAR,IBn415L0Jwgp6q,,,1z0ORc7vATi8wV,,7ZZmkcIu3ruYeH,F,US,Indian/Chagos,en,oxzV9x4f@appboy.com,Y3t9JCx,7KXitKdpVNBcJx,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:25.473 -0800
vAEKFg4Wg8MYAq,1PHWAVB5c4SRFjj,HiD7FVYgFIU,gDNRCZLp5JnUtV,JyWFOSKn8bq,04DzksvX7SYcd0,2025-02-25 08:03:58.000 -0800,kyqznBJ593qNoY,0tqviNGLM7kO4b,Ze9TMKuruJ4IrEI,8LjjwTI3SCJKEAR,IBn415L0Jwgp6q,,,8KuFdwLmykCeSx,,GzQ3nmgc3szt3N,,US,Indian/Chagos,en,XUiDDJ8P@example.com,VI8DBnR,e86rUJg6tlZr03,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:08.413 -0800
iIgp0xLmF7XRdG,1PPSyvIR0OKxC4g,gVF5YbzXPUj,UZn4cFJuvPrrbY,OkIYT1HbF7u,0DbzpFlhLka2h1,2024-10-01 14:42:42.000 -0700,S5ED4MxHAh8naf,MIUwSLrGfRSpBo,Ze9TMKuruJ4IrEI,8LjjwTI3SCJKEAR,IBn415L0Jwgp6q,,,3KXIz5qTaeWEV2,,4bjbSGR2OWCoo8,F,US,America/Denver,en,U6KYmcMw@example.com,XvNhhLR,yDA5comKZedcqd,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:08.335 -0800
BnxHp04FTS7UTK,1PUwXnbjsp0wLjl,Hk3Wualeg57,r9igx005nP9hqG,JyWFOSKn8bq,u3TEjCjr4biYAz,2025-01-25 14:45:28.000 -0800,vkKqXt7C86oTbu,rawVpuN1qml7uc,S8iCiPiSPUTq5fj,2UJenn43fRCXFg8,ryDkt1UTL6Qlkl,,,YiqOrPcYJ4zU8C,,E2TY2qWhF6p5jU,F,US,Europe/Oslo,en,VyJNuwGo@appboy.com,2ZYZWX2,gnetwdIZPfqnVn,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:55.609 -0800
iafl3SbWopeVvV,1OiADzypPOd5Rnu,vg2hVMG9XvU,Z9WsQ3YdaZKRG1,OkIYT1HbF7u,04I9UH63EEhGzf,2025-06-02 02:42:05.000 -0700,mWe6aSmYQYDGkR,I8Cwlg6qrmmSbC,aXBwlxlHWf67tOG,3xMnXxeajZsL6ZC,3TIyuNcnLsga1w,,,QR9cgA9Wcm9iRS,,mLd4Xu9WNQGO5e,M,US,Asia/Singapore,en,O2J9AXvK@braze-inc.com,oGQbhO1,3VjFZ4NIMtCPOv,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:25.867 -0800
h63TZWVEfVFufj,1PBcPAoygODwICI,68gFIBt5KOM,i0KrO9jRxbWHOO,OkIYT1HbF7u,J4eLpbGhpaw0Qa,2023-11-11 18:08:05.000 -0800,8AuMOvZobrrzEp,iqSmIMG9so9fDR,z9K6Mn2xXvL1dEp,eUO50l724rERGDk,3Wg80fScJSx21Y,,,rAhZQzFwzr6c5c,,VmnIwPyL69zndZ,,US,Europe/Oslo,en,EZMNcbox@example.com,Qq8Lro2,2QZnmFqQda2hkd,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:45.883 -0800
Kovt3Ishfl9JAA,1PCkomgUCmX6zfk,3szC4Dxwtdr,qgJPL4CPQEG9LP,JyWFOSKn8bq,btF9j5YsquPayJ,2025-03-31 00:42:07.000 -0700,zIcEn6H5mC0Kdy,TkZmp1m3GqHjg1,aXBwlxlHWf67tOG,3xMnXxeajZsL6ZC,3TIyuNcnLsga1w,,,vOjUhI2EUva2Ye,,3XXUWWSKGSKS3v,M,US,America/New_York,en,UWwjPoku@appboy.com,F436uWm,XIZpiRAaSuYsew,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:18.400 -0800
DbY6s0ZVtVRO89,1PMTpAfwN6Bn4I5,VD0b6UvSTwS,AsLed1EwJZAZMX,JyWFOSKn8bq,7XqMUI6LlwDcZO,2025-06-13 06:57:41.000 -0700,bpeYCh00BC43vh,daiBh9hMlUeCdw,K0aIMVymi2HTNp7,SKc3PUQ9YauRbrJ,92yR6HPtglfYMk,,,UugCqDhvWPJrGt,,pLLfWKdzMkOVsv,F,US,America/Denver,en,pgwWc3uw@example.com,DvwMbNK,8NsKBEy2sdgpHZ,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:26.006 -0800
tXcrk8iuBZu1yz,1PhWKInNxez9CA3,1ItMgZLLd3Y,0Rt2BoaBEvghiv,OkIYT1HbF7u,CHTysJllBNNINF,2024-01-15 11:54:11.000 -0800,GiFrS0Q07mwgyp,bMt7v47uCwGLVK,Ze9TMKuruJ4IrEI,8LjjwTI3SCJKEAR,IBn415L0Jwgp6q,,,6fRK4fmu0kRi8r,,uZk4OHx0iONdQn,M,US,Indian/Chagos,en,2QwjYmET@appboy-co.com,7uz0bCK,SG4shSKQE3y4kd,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:55.339 -0800
3fG5JT2k2hNvX6,1QX5VflIXAcSUoM,hQeKnsR8YsM,poU22vVJlOkzSj,OkIYT1HbF7u,vW8xxpxCmJ6k9w,2024-01-01 09:42:42.000 -0800,CLZKI6Fs4srkxx,qpsCtO72WsFGyw,oB23ss81rLGgW74,vgt3wN7sWPbnI4Y,pmpTnlOIDuUJ63,,,9DnxCXYDK1rAjl,,77rxk2CB7zm8YL,,US,Europe/Oslo,en,ATHhAgvs@appboy-co.com,uSmWpUL,kk5z4PIVkevaEq,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:55.281 -0800
Esk6WWTyA957LN,1Q0HBJS9GSGo7bF,ONndzwCUnrj,OtejEUd9Fb8Pi0,JyWFOSKn8bq,VWlBzKkAKZKt7W,2025-01-28 03:51:05.000 -0800,JbVmTOw8fHC4bo,0eIxKqopIsDiCV,z9K6Mn2xXvL1dEp,eUO50l724rERGDk,3Wg80fScJSx21Y,,,1nBeiE7gVBmjMk,,B06IUhur63Lm01,M,US,Europe/Oslo,en,bo9Z4jOh@braze-inc.com,QAo54EZ,dpZ6fbQ7Xe75DL,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.388 -0800
piu9q81qBorGzJ,1Q845dZrv1AA9Ia,h2wROI1iobZ,k1MxpZeJe2UKwV,JyWFOSKn8bq,FLiXalPFz129pc,2024-09-19 02:22:01.000 -0700,JRnNQc5mcWFaHm,CYSmoBcAsETOLH,S8iCiPiSPUTq5fj,2UJenn43fRCXFg8,ryDkt1UTL6Qlkl,,,NxdJNuKkPWhMyE,,kjiskv4IIZO3g0,M,US,Indian/Chagos,en,uTb7n57g@braze.com,C6us99i,5iTxrAFXPeh5NL,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:08.276 -0800
dATC6hM5KhnznY,1QU14hgaz1IOC3y,FQpMaehljaN,roBUa55ms5jZIL,OkIYT1HbF7u,4Ky1K5iS7TC1hq,2024-03-24 10:08:24.000 -0700,XFW4lPS6oYp0w0,B52zGPHS6dJdQC,brmVaZKzH79WRlQ,AYRRmRufHFuB5qX,FSwSab3A9DCkiz,,,s4Qonc9VQ1sJx3,,C72SF6fSNtefML,F,US,America/Denver,en,pjtZ6hpk@braze-inc.com,Hy1sYqi,eQ9kQC0IMsI70h,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:55.978 -0800
fdxb6Lq3bH7dfK,1PrXI4pCtcVzlVS,AyGfIQFjUYY,rDtstA5DsfvMtJ,OkIYT1HbF7u,rrw5MnHJB0NTB0,2024-08-11 20:01:26.000 -0700,DG2wyss5TBeFZQ,RqYzXi6vE3AdUL,MvpzegpaMv3ol3M,fWaKPnbbhxYY6G7,NIDvGE1MhlOH2M,,,bpUGYEFfmZjQWI,,SiiJdIfSgLsGp1,F,US,Indian/Chagos,en,OeP5zLe7@appboy.com,54uzpfd,A9JW46itskdWI7,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:08.213 -0800
yuorjy8ZkdUKJ1,1QAXHc8ZBzGWtpy,9DNkq2Ek3js,DEtTbIWVyoXnp9,OkIYT1HbF7u,oMU8DyBYqWwtcs,2025-06-24 19:05:29.000 -0700,gCEIKBe9OO8cVa,4rAyFfgkFydvcb,brmVaZKzH79WRlQ,AYRRmRufHFuB5qX,FSwSab3A9DCkiz,,,Rv4XI5xRP7tpqO,,zCuODskz8VHAVO,F,US,Indian/Chagos,en,gtBOppIr@braze.com,inuxn2s,mJ657aOYLg1imL,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:59.179 -0800
Cp7xai4rM2cEbQ,1Pz4Ga4e013F6xr,pr8ch7KSIgA,yP6X1k24piyHsa,JyWFOSKn8bq,KCzvoNyTOeaYWR,2024-08-13 12:46:40.000 -0700,xxvFbm7izF52ii,XVujPhlCnjkOjZ,K0aIMVymi2HTNp7,SKc3PUQ9YauRbrJ,92yR6HPtglfYMk,,,p3yTiYbe8sGMlM,,CsILaNq6E0MhVX,,US,America/New_York,en,j7dsLn1e@gmail.com,LzkMZ3R,jb1ABrtAEHHggJ,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:08.213 -0800
KpzmrHzp6uDkeu,1QGrGzD0Q32yvA3,3735TbbxX8u,hE9DsikD4IFob8,JyWFOSKn8bq,qap7oNUZAN32wT,2024-03-25 04:11:45.000 -0700,69zjVBQVg5EiDV,GO1KouxhgYXXuG,MvpzegpaMv3ol3M,fWaKPnbbhxYY6G7,NIDvGE1MhlOH2M,,,RN6HHGxaReHlhu,,PRDsauoXK2lns3,,US,Europe/Oslo,en,zYyOES5B@appboy-co.com,qbbJ6mg,hIrk3gwWU2PKj5,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:55.978 -0800
FZrDcoMO5vKMGs,1QXchitx93aKK1f,wkf2r0Mm29i,U1nkphlJ3sO6ZT,JyWFOSKn8bq,HY3fgfFvLnyJ5o,2025-05-30 05:47:04.000 -0700,VuBchyVktwMRRX,F3tySCMz0oBGqz,aXBwlxlHWf67tOG,3xMnXxeajZsL6ZC,3TIyuNcnLsga1w,,,Tv7OI7HKdOkKpe,,3Xh4JTkM3AkuHP,M,US,Asia/Singapore,en,IH5JkgLz@appboy-co.com,8ijLJjt,iAu1XcASWNKOLN,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:25.867 -0800
cd99XAJzbfUWvJ,1Pm0s1oAbawadLr,JQw2b7Z1NJY,D2pXMvRGTZpflw,OkIYT1HbF7u,kJ5WLdhhmrc2vU,2024-12-11 01:05:57.000 -0800,e8UajLzC5p2B2N,KwqAf929DARE2T,aXBwlxlHWf67tOG,3xMnXxeajZsL6ZC,3TIyuNcnLsga1w,,,jnJjUcPLAMZPWa,,4IANzAVX3XaKlV,F,US,Indian/Chagos,en,eQDhhzx1@appboy-co.com,nJNveTl,xQS6bz1VS6AsGQ,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:55.712 -0800
l0c5fWK0mSpyTB,1QHGr0qi0ewVZGj,A7vubirTTVj,IsxL9oMewE0lKT,JyWFOSKn8bq,NZuPuJH3g4UVfB,2025-06-18 16:05:49.000 -0700,VomyzIpvqd5I6v,f4u8hDEphq0Rbw,Ze9TMKuruJ4IrEI,8LjjwTI3SCJKEAR,IBn415L0Jwgp6q,,,tdENyiIKBNYs5F,,PTV9kasz70I6uV,M,US,America/New_York,en,NBIvNje8@example.com,vH0keac,wILSJhfTHFJkGH,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.280 -0800
DJccOGhCxVM5db,1QWM0ZkhGmHXv5I,JKnZi7rRQgD,VfzrvxpQlBMfu7,OkIYT1HbF7u,6o4xqZ0Qj69NMq,2023-09-13 15:10:34.000 -0700,hzlH1KbcOzetv1,eXJcMODiYwuW0k,S8iCiPiSPUTq5fj,2UJenn43fRCXFg8,ryDkt1UTL6Qlkl,,,xcfcg3uZUVspSw,,rhUFKCztw2GB1n,M,US,Asia/Singapore,en,v2MMvX7g@appboy.com,NM4ARNN,hdIdaUEQydE7S6,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:45.741 -0800
cTjq4Z1TRxbGJJ,1PgShCXLZCah05W,HmC4DV8wxXv,VNQNAvhPZ0ybr7,JyWFOSKn8bq,wzCY5YK5ZbS7Z0,2024-07-21 11:35:56.000 -0700,zuWG45ngGjFxH1,WkuMa6JBlfimBF,CgHtfyv6Gab3zPP,Ynq7dF68DtlNRLx,xCnh3rY5bKG4PP,,,FTibSXpQDc3m7v,,kQjypv0e3MTY5O,M,US,Europe/Oslo,en,OtEq7mGj@braze.com,FPKRSC5,plAtq8jDUW4xbt,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:08.072 -0800
QdYdFMJgg2bhWZ,1Pm6eF3swY2wybL,gOa3Bvqlf79,lmdod9oabuVAxe,JyWFOSKn8bq,dIUGwFqZSaoRAW,2025-04-10 07:34:51.000 -0700,6MhS8JtwCfo7U2,3y9I38EjOJ3VSL,oB23ss81rLGgW74,vgt3wN7sWPbnI4Y,pmpTnlOIDuUJ63,,,fmAB7LKUL6Vn1a,,ejHaYgdOyI8CY5,,US,Indian/Chagos,en,JqWBlRFn@appboy.com,eQLyiYh,tJmT68H1rjXMQ4,,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:12:18.595 -0800
